monkey_id,group,trial,cue,trial_type,correct,rt
4,fast-switcher,194,red,repeat,1,0.457
4,fast-switcher,195,red,repeat,1,0.4586
4,fast-switcher,196,red,repeat,1,0.4275
4,fast-switcher,197,blue,switch,1,0.4934
4,fast-switcher,198,red,switch,1,0.4774
4,fast-switcher,199,blue,switch,1,0.5766
4,fast-switcher,200,blue,repeat,1,0.3904
4,fast-switcher,201,blue,repeat,1,0.3984
4,fast-switcher,202,red,switch,1,0.5426
4,fast-switcher,203,blue,switch,1,0.4298
4,fast-switcher,204,blue,repeat,1,0.4403
4,fast-switcher,205,red,switch,1,0.4845
4,fast-switcher,206,red,repeat,1,0.4557
4,fast-switcher,207,blue,switch,1,0.5348
4,fast-switcher,208,blue,repeat,1,0.3398
4,fast-switcher,209,red,switch,1,0.4963
4,fast-switcher,210,red,repeat,1,0.4028
4,fast-switcher,211,red,repeat,1,0.3792
4,fast-switcher,212,red,repeat,1,0.4961
4,fast-switcher,213,blue,switch,0,0.5218
4,fast-switcher,214,blue,repeat,1,0.4806
4,fast-switcher,215,blue,repeat,1,0.4024
4,fast-switcher,216,red,switch,1,0.4003
4,fast-switcher,217,red,repeat,1,0.4634
4,fast-switcher,218,blue,switch,0,0.4717
4,fast-switcher,219,blue,repeat,1,0.4591
4,fast-switcher,220,red,switch,1,0.4857
4,fast-switcher,221,blue,switch,1,0.4564
4,fast-switcher,222,blue,repeat,1,0.3552
4,fast-switcher,223,red,switch,1,0.4417
4,fast-switcher,224,red,repeat,1,0.3359
4,fast-switcher,225,blue,switch,1,0.568
4,fast-switcher,226,blue,repeat,0,0.4211
4,fast-switcher,227,red,switch,1,0.4683
4,fast-switcher,228,red,repeat,1,0.411
4,fast-switcher,229,blue,switch,1,0.561
4,fast-switcher,230,blue,repeat,1,0.4285
4,fast-switcher,231,red,switch,1,0.5074
4,fast-switcher,232,red,repeat,1,0.4734
4,fast-switcher,233,red,repeat,1,0.4269
4,fast-switcher,234,red,repeat,1,0.3925
4,fast-switcher,235,red,repeat,1,0.4526
4,fast-switcher,236,red,repeat,1,0.5049
4,fast-switcher,237,red,repeat,1,0.4215
4,fast-switcher,238,blue,switch,0,0.5671
4,fast-switcher,239,red,switch,1,0.3566
4,fast-switcher,240,red,repeat,1,0.4358
4,fast-switcher,241,blue,switch,1,0.4086
4,fast-switcher,242,blue,repeat,1,0.4443
4,fast-switcher,243,red,switch,1,0.4699
4,fast-switcher,244,red,repeat,1,0.3342
4,fast-switcher,245,blue,switch,1,0.5672
4,fast-switcher,246,blue,repeat,1,0.4675
4,fast-switcher,247,blue,repeat,1,0.3526
4,fast-switcher,248,blue,repeat,1,0.5054
4,fast-switcher,249,blue,repeat,1,0.3969
4,fast-switcher,250,red,switch,1,0.536
4,fast-switcher,251,red,repeat,1,0.4131
4,fast-switcher,252,red,repeat,1,0.4066
4,fast-switcher,253,blue,switch,1,0.4711
4,fast-switcher,254,red,switch,0,0.5862
4,fast-switcher,255,blue,switch,1,0.3809
4,fast-switcher,256,blue,repeat,1,0.3968
4,fast-switcher,257,blue,repeat,1,0.4318
4,fast-switcher,258,blue,repeat,1,0.4692
4,fast-switcher,259,blue,repeat,0,0.38
4,fast-switcher,260,red,switch,1,0.5128
4,fast-switcher,261,blue,switch,0,0.4335
4,fast-switcher,262,blue,repeat,1,0.4705
4,fast-switcher,263,blue,repeat,1,0.4296
4,fast-switcher,264,red,switch,1,0.4936
4,fast-switcher,265,red,repeat,1,0.3585
4,fast-switcher,266,red,repeat,1,0.4255
4,fast-switcher,267,red,repeat,1,0.4171
4,fast-switcher,268,blue,switch,1,0.5655
4,fast-switcher,269,blue,repeat,1,0.4279
4,fast-switcher,270,red,switch,1,0.489
4,fast-switcher,271,red,repeat,1,0.4125
4,fast-switcher,272,blue,switch,1,0.5066
4,fast-switcher,273,red,switch,0,0.4743
4,fast-switcher,274,red,repeat,0,0.3876
4,fast-switcher,275,red,repeat,1,0.4093
4,fast-switcher,276,red,repeat,1,0.4333
4,fast-switcher,277,red,repeat,0,0.3746
4,fast-switcher,278,red,repeat,1,0.411
4,fast-switcher,279,blue,switch,1,0.5505
4,fast-switcher,280,blue,repeat,1,0.4322
4,fast-switcher,281,blue,repeat,1,0.4174
4,fast-switcher,282,red,switch,1,0.4718
4,fast-switcher,283,red,repeat,1,0.4474
4,fast-switcher,284,red,repeat,1,0.4614
4,fast-switcher,285,red,repeat,1,0.4301
4,fast-switcher,286,red,repeat,1,0.3972
4,fast-switcher,287,blue,switch,1,0.4729
4,fast-switcher,288,red,switch,1,0.4393
4,fast-switcher,289,red,repeat,1,0.3456
4,fast-switcher,290,red,repeat,1,0.4491
4,fast-switcher,291,blue,switch,1,0.5597
4,fast-switcher,292,blue,repeat,1,0.4355
4,fast-switcher,293,blue,repeat,1,0.3798
4,fast-switcher,294,blue,repeat,1,0.4871
4,fast-switcher,295,red,switch,1,0.434
4,fast-switcher,296,blue,switch,1,0.5051
4,fast-switcher,297,red,switch,1,0.5458
4,fast-switcher,298,blue,switch,1,0.4559
4,fast-switcher,299,red,switch,1,0.5124
4,fast-switcher,300,red,repeat,1,0.4027
4,fast-switcher,301,blue,switch,1,0.4971
4,fast-switcher,302,blue,repeat,1,0.4294
4,fast-switcher,303,red,switch,1,0.5071
4,fast-switcher,304,blue,switch,1,0.4504
4,fast-switcher,305,red,switch,1,0.5008
4,fast-switcher,306,red,repeat,1,0.4062
4,fast-switcher,307,red,repeat,1,0.4349
4,fast-switcher,308,blue,switch,0,0.5259
4,fast-switcher,309,blue,repeat,1,0.4326
4,fast-switcher,310,red,switch,1,0.5996
4,fast-switcher,311,blue,switch,1,0.5385
4,fast-switcher,312,blue,repeat,1,0.3516
4,fast-switcher,313,red,switch,1,0.4898
4,fast-switcher,314,blue,switch,1,0.5588
4,fast-switcher,315,blue,repeat,1,0.4754
4,fast-switcher,316,red,switch,0,0.4842
4,fast-switcher,317,blue,switch,1,0.4665
4,fast-switcher,318,blue,repeat,1,0.5028
4,fast-switcher,319,blue,repeat,1,0.3817
4,fast-switcher,320,red,switch,1,0.5111
4,fast-switcher,321,red,repeat,1,0.4376
4,fast-switcher,322,red,repeat,1,0.4215
4,fast-switcher,323,red,repeat,1,0.409
4,fast-switcher,324,red,repeat,1,0.4618
4,fast-switcher,325,blue,switch,1,0.4372
4,fast-switcher,326,red,switch,1,0.5106
4,fast-switcher,327,blue,switch,1,0.487
4,fast-switcher,328,red,switch,1,0.3637
4,fast-switcher,329,red,repeat,1,0.5261
4,fast-switcher,330,red,repeat,1,0.417
4,fast-switcher,331,red,repeat,1,0.4821
4,fast-switcher,332,red,repeat,1,0.4536
4,fast-switcher,333,red,repeat,1,0.4513
4,fast-switcher,334,blue,switch,1,0.4646
4,fast-switcher,335,red,switch,1,0.4901
4,fast-switcher,336,red,repeat,0,0.3957
4,fast-switcher,337,blue,switch,1,0.5488
4,fast-switcher,338,blue,repeat,1,0.4382
4,fast-switcher,339,red,switch,1,0.4447
4,fast-switcher,340,red,repeat,1,0.3879
4,fast-switcher,341,blue,switch,1,0.5098
4,fast-switcher,342,blue,repeat,1,0.3484
4,fast-switcher,343,red,switch,1,0.441
4,fast-switcher,344,red,repeat,1,0.4507
4,fast-switcher,345,red,repeat,1,0.4072
4,fast-switcher,346,blue,switch,1,0.4334
4,fast-switcher,347,blue,repeat,1,0.4847
4,fast-switcher,348,blue,repeat,1,0.4428
4,fast-switcher,349,blue,repeat,1,0.5575
4,fast-switcher,350,red,switch,1,0.4808
4,fast-switcher,351,blue,switch,1,0.4749
4,fast-switcher,352,red,switch,1,0.4525
4,fast-switcher,353,red,repeat,1,0.5132
4,fast-switcher,354,red,repeat,1,0.3726
4,fast-switcher,355,blue,switch,1,0.4195
4,fast-switcher,356,blue,repeat,1,0.4417
4,fast-switcher,357,red,switch,1,0.4761
4,fast-switcher,358,red,repeat,1,0.4586
4,fast-switcher,359,red,repeat,1,0.4739
4,fast-switcher,360,blue,switch,1,0.568
4,fast-switcher,361,blue,repeat,1,0.4399
4,fast-switcher,362,blue,repeat,1,0.3767
4,fast-switcher,363,blue,repeat,1,0.4447
4,fast-switcher,364,red,switch,1,0.5668
4,fast-switcher,365,blue,switch,1,0.4625
4,fast-switcher,366,red,switch,1,0.4417
4,fast-switcher,367,red,repeat,1,0.4166
4,fast-switcher,368,red,repeat,1,0.5327
4,fast-switcher,369,blue,switch,1,0.4272
4,fast-switcher,370,red,switch,1,0.4319
4,fast-switcher,371,red,repeat,1,0.4253
4,fast-switcher,372,red,repeat,1,0.403
4,fast-switcher,373,blue,switch,1,0.4839
4,fast-switcher,374,red,switch,1,0.5486
4,fast-switcher,375,red,repeat,1,0.4917
4,fast-switcher,376,red,repeat,1,0.4555
4,fast-switcher,377,red,repeat,1,0.4231
4,fast-switcher,378,blue,switch,1,0.4701
4,fast-switcher,379,blue,repeat,1,0.4361
4,fast-switcher,380,red,switch,1,0.4306
4,fast-switcher,381,blue,switch,1,0.4762
4,fast-switcher,382,red,switch,1,0.4182
4,fast-switcher,383,red,repeat,1,0.3795
4,fast-switcher,384,blue,switch,1,0.4517
4,fast-switcher,385,blue,repeat,1,0.3757
4,fast-switcher,386,blue,repeat,1,0.4624
4,fast-switcher,387,red,switch,1,0.5483
4,fast-switcher,388,blue,switch,1,0.5681
4,fast-switcher,389,blue,repeat,1,0.4409
4,fast-switcher,390,red,switch,0,0.5374
4,fast-switcher,391,red,repeat,1,0.5009
4,fast-switcher,392,blue,switch,1,0.5028
4,fast-switcher,393,blue,repeat,1,0.3626
4,fast-switcher,394,blue,repeat,1,0.3435
4,fast-switcher,395,blue,repeat,1,0.4477
4,fast-switcher,396,red,switch,1,0.6165
4,fast-switcher,397,blue,switch,1,0.488
4,fast-switcher,398,blue,repeat,0,0.3786
4,fast-switcher,399,blue,repeat,1,0.4621
4,fast-switcher,400,red,switch,1,0.4626
