bird_id,group,phase,block,trial,correct,rt
16,control,reverse,3,126,0,1.234
16,control,reverse,3,127,0,1.2096
16,control,reverse,3,128,0,1.0872
16,control,reverse,3,129,0,1.1499
16,control,reverse,3,130,1,0.7212
16,control,reverse,4,131,0,0.9463
16,control,reverse,4,132,0,1.0895
16,control,reverse,4,133,0,0.9608
16,control,reverse,4,134,1,0.5185
16,control,reverse,4,135,0,1.0478
16,control,reverse,4,136,0,0.8275
16,control,reverse,4,137,0,0.9265
16,control,reverse,4,138,1,0.5994
16,control,reverse,4,139,1,0.5442
16,control,reverse,4,140,1,0.7781
16,control,reverse,5,141,1,0.365
16,control,reverse,5,142,0,1.0379
16,control,reverse,5,143,1,0.4581
16,control,reverse,5,144,0,0.991
16,control,reverse,5,145,0,0.9218
16,control,reverse,5,146,0,0.7317
16,control,reverse,5,147,0,0.7681
16,control,reverse,5,148,1,0.7446
16,control,reverse,5,149,0,1.0285
16,control,reverse,5,150,0,0.9404
16,control,reverse,6,151,1,0.6203
16,control,reverse,6,152,1,0.5107
16,control,reverse,6,153,1,0.646
16,control,reverse,6,154,0,0.883
16,control,reverse,6,155,1,0.7476
16,control,reverse,6,156,1,0.3929
16,control,reverse,6,157,1,0.5427
16,control,reverse,6,158,0,0.8896
16,control,reverse,6,159,0,0.8088
16,control,reverse,6,160,1,0.5945
16,control,reverse,7,161,1,0.6556
16,control,reverse,7,162,1,0.5409
16,control,reverse,7,163,1,0.6079
16,control,reverse,7,164,1,0.5477
16,control,reverse,7,165,1,0.5611
16,control,reverse,7,166,1,0.6713
16,control,reverse,7,167,0,1.0301
16,control,reverse,7,168,1,0.7075
16,control,reverse,7,169,1,0.5852
16,control,reverse,7,170,1,0.5364
16,control,reverse,8,171,1,0.7152
16,control,reverse,8,172,1,0.5238
16,control,reverse,8,173,1,0.6761
16,control,reverse,8,174,1,0.6469
16,control,reverse,8,175,1,0.4915
16,control,reverse,8,176,0,1.0966
16,control,reverse,8,177,1,0.4647
16,control,reverse,8,178,0,0.7958
16,control,reverse,8,179,0,0.8294
16,control,reverse,8,180,1,0.4737
16,control,reverse,9,181,1,0.6999
16,control,reverse,9,182,1,0.7944
16,control,reverse,9,183,1,0.3236
16,control,reverse,9,184,1,0.7436
16,control,reverse,9,185,1,0.6289
16,control,reverse,9,186,1,0.576
16,control,reverse,9,187,0,0.7771
16,control,reverse,9,188,1,0.6943
16,control,reverse,9,189,1,0.7449
16,control,reverse,9,190,1,0.6987
16,control,reverse,10,191,1,0.8233
16,control,reverse,10,192,1,0.3936
16,control,reverse,10,193,1,0.7879
16,control,reverse,10,194,1,0.5877
16,control,reverse,10,195,1,0.757
16,control,reverse,10,196,1,0.5835
16,control,reverse,10,197,1,0.6404
16,control,reverse,10,198,1,0.5249
16,control,reverse,10,199,1,0.6581
16,control,reverse,10,200,1,0.4765
16,control,test,1,201,1,0.478
16,control,test,1,202,1,0.6316
16,control,test,1,203,1,0.4694
16,control,test,1,204,1,0.6649
16,control,test,1,205,1,0.6609
16,control,test,1,206,1,0.5221
16,control,test,1,207,0,1.0247
16,control,test,1,208,1,0.5915
16,control,test,1,209,1,0.5982
16,control,test,1,210,0,0.9197
16,control,test,2,211,1,0.6588
16,control,test,2,212,0,0.8413
16,control,test,2,213,1,0.6456
16,control,test,2,214,0,0.9329
16,control,test,2,215,1,0.654
16,control,test,2,216,1,0.7854
16,control,test,2,217,1,0.5814
16,control,test,2,218,1,0.447
16,control,test,2,219,1,0.5763
16,control,test,2,220,0,1.0975
16,control,test,3,221,1,0.6545
16,control,test,3,222,1,0.553
16,control,test,3,223,0,0.8699
16,control,test,3,224,1,0.6922
16,control,test,3,225,1,0.6224
16,control,test,3,226,1,0.7454
16,control,test,3,227,0,0.7413
16,control,test,3,228,1,0.5839
16,control,test,3,229,1,0.7074
16,control,test,3,230,0,0.9686
16,control,test,4,231,0,1.0536
16,control,test,4,232,1,0.5939
16,control,test,4,233,1,0.6354
16,control,test,4,234,1,0.7134
16,control,test,4,235,0,0.8794
16,control,test,4,236,1,0.6851
16,control,test,4,237,1,0.5353
16,control,test,4,238,1,0.6295
16,control,test,4,239,1,0.4392
16,control,test,4,240,1,0.4663
16,control,test,5,241,1,0.5194
16,control,test,5,242,1,0.8031
16,control,test,5,243,1,0.6854
16,control,test,5,244,1,0.6159
16,control,test,5,245,0,1.0371
16,control,test,5,246,0,0.8388
16,control,test,5,247,0,1.0858
16,control,test,5,248,0,0.8846
16,control,test,5,249,0,0.8093
16,control,test,5,250,1,0.616
16,control,test,6,251,1,0.7098
16,control,test,6,252,1,0.7278
16,control,test,6,253,1,0.6065
16,control,test,6,254,1,0.7897
16,control,test,6,255,1,0.7062
16,control,test,6,256,1,0.6646
16,control,test,6,257,0,0.9541
16,control,test,6,258,1,0.7111
16,control,test,6,259,1,0.448
16,control,test,6,260,1,0.7752
16,control,test,7,261,1,0.5323
16,control,test,7,262,0,0.8606
16,control,test,7,263,1,0.5285
16,control,test,7,264,1,0.6554
16,control,test,7,265,1,0.4083
16,control,test,7,266,1,0.754
16,control,test,7,267,1,0.7079
16,control,test,7,268,0,1.0069
16,control,test,7,269,1,0.4442
16,control,test,7,270,0,1.2052
16,control,test,8,271,1,0.633
16,control,test,8,272,1,0.4623
16,control,test,8,273,1,0.75
16,control,test,8,274,1,0.6397
16,control,test,8,275,1,0.6991
16,control,test,8,276,1,0.6604
16,control,test,8,277,1,0.5792
16,control,test,8,278,1,0.498
16,control,test,8,279,1,0.5871
16,control,test,8,280,1,0.4916
16,control,test,9,281,1,0.6135
16,control,test,9,282,1,0.626
16,control,test,9,283,1,0.651
16,control,test,9,284,1,0.6931
16,control,test,9,285,1,0.5973
16,control,test,9,286,1,0.5431
16,control,test,9,287,0,0.863
16,control,test,9,288,0,0.9262
16,control,test,9,289,1,0.5831
16,control,test,9,290,1,0.6101
16,control,test,10,291,1,0.3991
16,control,test,10,292,0,0.8405
16,control,test,10,293,1,0.5663
16,control,test,10,294,1,0.5555
16,control,test,10,295,1,0.5596
16,control,test,10,296,1,0.5941
16,control,test,10,297,0,1.0054
16,control,test,10,298,1,0.6745
16,control,test,10,299,0,0.9583
16,control,test,10,300,1,0.6965
