bird_id,group,phase,block,trial,correct,rt
18,control,reverse,6,153,0,0.8157
18,control,reverse,6,154,1,0.524
18,control,reverse,6,155,1,0.7351
18,control,reverse,6,156,1,0.5888
18,control,reverse,6,157,0,0.9965
18,control,reverse,6,158,1,0.5664
18,control,reverse,6,159,1,0.4438
18,control,reverse,6,160,1,0.5918
18,control,reverse,7,161,0,0.7847
18,control,reverse,7,162,1,0.4904
18,control,reverse,7,163,1,0.4439
18,control,reverse,7,164,0,0.8991
18,control,reverse,7,165,0,0.9073
18,control,reverse,7,166,1,0.5998
18,control,reverse,7,167,1,0.5321
18,control,reverse,7,168,0,0.7695
18,control,reverse,7,169,1,0.5569
18,control,reverse,7,170,0,0.7022
18,control,reverse,8,171,1,0.5504
18,control,reverse,8,172,0,1.0146
18,control,reverse,8,173,0,0.801
18,control,reverse,8,174,1,0.7692
18,control,reverse,8,175,1,0.6148
18,control,reverse,8,176,1,0.74
18,control,reverse,8,177,1,0.5443
18,control,reverse,8,178,1,0.6626
18,control,reverse,8,179,0,0.9952
18,control,reverse,8,180,0,0.96
18,control,reverse,9,181,0,0.8082
18,control,reverse,9,182,1,0.6847
18,control,reverse,9,183,1,0.6045
18,control,reverse,9,184,0,1.1858
18,control,reverse,9,185,1,0.7797
18,control,reverse,9,186,0,0.8959
18,control,reverse,9,187,1,0.5788
18,control,reverse,9,188,1,0.6971
18,control,reverse,9,189,1,0.7323
18,control,reverse,9,190,1,0.6274
18,control,reverse,10,191,1,0.5985
18,control,reverse,10,192,1,0.6407
18,control,reverse,10,193,1,0.3629
18,control,reverse,10,194,1,0.573
18,control,reverse,10,195,1,0.6244
18,control,reverse,10,196,1,0.5666
18,control,reverse,10,197,0,1.0769
18,control,reverse,10,198,1,0.6767
18,control,reverse,10,199,1,0.4606
18,control,reverse,10,200,1,0.4752
18,control,test,1,201,1,0.395
18,control,test,1,202,1,0.5815
18,control,test,1,203,1,0.585
18,control,test,1,204,1,0.6434
18,control,test,1,205,0,0.985
18,control,test,1,206,1,0.3853
18,control,test,1,207,0,0.7998
18,control,test,1,208,1,0.4504
18,control,test,1,209,0,0.9525
18,control,test,1,210,1,0.5778
18,control,test,2,211,0,0.9767
18,control,test,2,212,1,0.6031
18,control,test,2,213,1,0.6638
18,control,test,2,214,0,0.94
18,control,test,2,215,0,0.9672
18,control,test,2,216,1,0.7343
18,control,test,2,217,0,0.9395
18,control,test,2,218,0,1.0116
18,control,test,2,219,1,0.672
18,control,test,2,220,1,0.5752
18,control,test,3,221,0,1.0848
18,control,test,3,222,1,0.601
18,control,test,3,223,0,0.8457
18,control,test,3,224,1,0.5676
18,control,test,3,225,1,0.597
18,control,test,3,226,1,0.6496
18,control,test,3,227,0,0.776
18,control,test,3,228,0,1.0318
18,control,test,3,229,1,0.5604
18,control,test,3,230,1,0.5279
18,control,test,4,231,1,0.5111
18,control,test,4,232,1,0.5941
18,control,test,4,233,0,0.9093
18,control,test,4,234,1,0.6064
18,control,test,4,235,1,0.5929
18,control,test,4,236,1,0.3618
18,control,test,4,237,1,0.4925
18,control,test,4,238,1,0.601
18,control,test,4,239,0,1.1677
18,control,test,4,240,1,0.8092
18,control,test,5,241,1,0.5528
18,control,test,5,242,1,0.4866
18,control,test,5,243,1,0.7712
18,control,test,5,244,1,0.713
18,control,test,5,245,1,0.5685
18,control,test,5,246,1,0.7553
18,control,test,5,247,1,0.4537
18,control,test,5,248,1,0.7501
18,control,test,5,249,1,0.5621
18,control,test,5,250,1,0.6034
18,control,test,6,251,1,0.3925
18,control,test,6,252,0,1.0231
18,control,test,6,253,1,0.5215
18,control,test,6,254,1,0.5302
18,control,test,6,255,1,0.4057
18,control,test,6,256,0,1.1165
18,control,test,6,257,1,0.6041
18,control,test,6,258,1,0.5953
18,control,test,6,259,1,0.5615
18,control,test,6,260,1,0.582
18,control,test,7,261,1,0.4434
18,control,test,7,262,1,0.4997
18,control,test,7,263,0,0.7334
18,control,test,7,264,1,0.5947
18,control,test,7,265,1,0.6246
18,control,test,7,266,1,0.7212
18,control,test,7,267,1,0.4046
18,control,test,7,268,1,0.6669
18,control,test,7,269,0,0.9249
18,control,test,7,270,1,0.563
18,control,test,8,271,1,0.416
18,control,test,8,272,1,0.5563
18,control,test,8,273,1,0.4615
18,control,test,8,274,1,0.5089
18,control,test,8,275,1,0.6032
18,control,test,8,276,1,0.6734
18,control,test,8,277,1,0.8329
18,control,test,8,278,1,0.4876
18,control,test,8,279,1,0.7297
18,control,test,8,280,1,0.3935
18,control,test,9,281,1,0.458
18,control,test,9,282,1,0.6305
18,control,test,9,283,1,0.4876
18,control,test,9,284,1,0.4605
18,control,test,9,285,1,0.6943
18,control,test,9,286,1,0.4851
18,control,test,9,287,1,0.6309
18,control,test,9,288,0,0.9024
18,control,test,9,289,0,1.1048
18,control,test,9,290,1,0.6705
18,control,test,10,291,1,0.4595
18,control,test,10,292,1,0.5223
18,control,test,10,293,1,0.6185
18,control,test,10,294,1,0.4174
18,control,test,10,295,0,0.9944
18,control,test,10,296,1,0.5152
18,control,test,10,297,1,0.5904
18,control,test,10,298,0,0.9651
18,control,test,10,299,1,0.7517
18,control,test,10,300,1,0.5411
